text,label,label_id
"Apple Rilis iOS 26.6.1, Bawa Puluhan Perbaikan Keamanan Jelang Peluncuran iOS 27. Halo,
Profile
Kirim Images
Logout
Masuk ke akun Anda
Belum punya akun? Daftar Akun
Pedoman Media Siber
Hubungi Kami
Privacy Policy
Redaksi
Download TribunX untuk Android & iOS
Ringkasan Berita: Apple merilis iOS 26.6.1 pada 17 Agustus 2026 dengan fokus utama memperbaiki keamanan iPhone . Pembaruan ini menambal 29 kerentanan, termasuk 21 celah pada WebKit serta masalah pada Audio, ImageIO, Kernel, dan sistem jaringan. Apple juga merilis iPadOS 26.6.1, macOS 26.6.2, visionOS 26.6.1, serta iOS 18.7.10 untuk perangkat lama. Pengguna disarankan segera memperbarui perangkat sebelum iOS 27 hadir. TRIBUNNEWS.COM - Menjelang kehadiran iOS 27 yang dijadwalkan meluncur dalam beberapa minggu mendatang, Apple masih memberikan perhatian terhadap sistem operasi iPhone yang saat ini digunakan pengguna. Pada Senin, 17 Agustus 2026, Apple merilis iOS 26.6.1, sebuah pembaruan yang mungkin terlihat kecil dari namanya, tetapi ternyata membawa cukup banyak perbaikan keamanan penting. Berbeda dari pembaruan besar yang biasanya menghadirkan fitur baru, iOS 26.6.1 lebih berfokus pada memperkuat keamanan perangkat. Apple juga merilis pembaruan serupa untuk sejumlah perangkat lainnya, yakni iPadOS 26.6.1, macOS 26.6.2, dan visionOS 26.6.1. Bagi pengguna iPhone , pembaruan ini tersedia melalui Pengaturan > Umum > Pembaruan Perangkat Lunak. Apple Perbaiki Puluhan Celah Keamanan Menurut dokumen keamanan Apple , iOS 26.6.1 memperbaiki sejumlah kerentanan yang ditemukan pada berbagai komponen sistem. Secara keseluruhan, terdapat 29 CVE yang tercantum dalam pembaruan keamanan tersebut. Sebagian besar perbaikan berkaitan dengan WebKit, mesin yang digunakan Safari untuk menampilkan konten web. Kerentanan pada komponen ini berpotensi menyebabkan masalah seperti kerusakan memori, crash, hingga kemungkinan menjalankan kode secara sembarangan. Baca juga: iPhone 15 atau iPhone 17e? Ini Alasan HP Lama Apple Tak Lagi Jadi Pilihan Terbaik Dari 29 kerentanan tersebut, 21 di antaranya berkaitan dengan WebKit. Menariknya, sembilan kerentanan WebKit tersebut dikreditkan kepada OpenAI Codex Security, yang menunjukkan semakin pentingnya penggunaan teknologi AI dalam membantu menemukan celah keamanan perangkat lunak. Selain WebKit, Apple juga memperbaiki kerentanan pada beberapa komponen lain, termasuk Audio, ImageIO, dan Kernel. Salah satu celah yang diperbaiki pada komponen Audio berpotensi memungkinkan aplikasi membocorkan informasi sensitif milik pengguna. Sementara itu, kerentanan pada ImageIO dapat membuka kemungkinan terjadinya eksekusi kode secara sembarangan. Apple juga menambal tiga kerentanan pada Kernel, yaitu bagian inti sistem operasi yang memiliki akses sangat dalam terhadap perangkat. Bukan Cuma WebKit, Sistem Jaringan iPhone Juga Diperkuat
Pada Senin, 17 Agustus 2026, Apple merilis iOS 26.6.1, sebuah pembaruan yang mungkin terlihat kecil dari namanya, tetapi ternyata membawa cukup banyak perbaikan keamanan penting.
Berbeda dari pembaruan besar yang biasanya menghadirkan fitur baru, iOS 26.6.1 lebih berfokus pada memperkuat keamanan perangkat.
Apple juga merilis pembaruan serupa untuk sejumlah perangkat lainnya, yakni iPadOS 26.6.1, macOS 26.6.2, dan visionOS 26.6.1.
Bagi pengguna iPhone , pembaruan ini tersedia melalui Pengaturan > Umum > Pembaruan Perangkat Lunak.
Menurut dokumen keamanan Apple , iOS 26.6.1 memperbaiki sejumlah kerentanan yang ditemukan pada berbagai komponen sistem.
Secara keseluruhan, terdapat 29 CVE yang tercantum dalam pembaruan keamanan tersebut.
Sebagian besar perbaikan berkaitan dengan WebKit, mesin yang digunakan Safari untuk menampilkan konten web.
Kerentanan pada komponen ini berpotensi menyebabkan masalah seperti kerusakan memori, crash, hingga kemungkinan menjalankan kode secara sembarangan.
Dari 29 kerentanan tersebut, 21 di antaranya berkaitan dengan WebKit.
Menariknya, sembilan kerentanan WebKit tersebut dikreditkan kepada OpenAI Codex Security, yang menunjukkan semakin pentingnya penggunaan teknologi AI dalam membantu menemukan celah keamanan perangkat lunak.
Selain WebKit, Apple juga memperbaiki kerentanan pada beberapa komponen lain, termasuk Audio, ImageIO, dan Kernel.
Salah satu celah yang diperbaiki pada komponen Audio berpotensi memungkinkan aplikasi membocorkan informasi sensitif milik pengguna.
Sementara itu, kerentanan pada ImageIO dapat membuka kemungkinan terjadinya eksekusi kode secara sembarangan.
Apple juga menambal tiga kerentanan pada Kernel, yaitu bagian inti sistem operasi yang memiliki akses sangat dalam terhadap perangkat.
Isi komentar sepenuhnya adalah tanggung jawab pengguna dan diatur dalam UU ITE.",Positive,2
"Awas Rekening Terkuras! Panda Beracun Bisa Berubah Transparan-Curi PIN. Jakarta, CNBC Indonesia - Pengguna Android perlu waspadai karena serangan malware perbankan semakin canggih. Salah satunya ToxicPanda, atau dikenal juga sebagai TgToxic, yang diupgrade dengan kemampuan lebih luas untuk mencuri data hingga menguras rekening korban.
Peneliti keamanan siber dari Zimperium zLabs mengungkap ToxicPanda 2.0 membawa sejumlah peningkatan signifikan, termasuk 167 perintah jarak jauh.
Malware ini juga memperluas targetnya secara global dan menyasar lebih dari 140 aplikasi perbankan serta kripto untuk mencuri PIN.
ToxicPanda sendiri diketahui telah aktif setidaknya sejak Juli 2022. Dalam versi terbarunya, malware tersebut memanfaatkan layanan aksesibilitas Android untuk mengambil berbagai elemen yang tampil di layar perangkat korban.
""Melalui penyalahgunaan layanan aksesibilitas Android, pelaku dapat mencuri setiap elemen antarmuka pengguna di layar, sekaligus menggunakan mekanisme pencurian kredensial berbasis overlay yang menargetkan 349 institusi keuangan di 16 negara,"" kata peneliti keamanan Vishnu Pratapagiri, dikutip dari The Hacker News, Selasa (25/8/2026).
Jumlah tersebut meningkat drastis dibandingkan versi sebelumnya yang hanya menyasar 16 aplikasi perbankan. Artinya, ToxicPanda 2.0 kini memiliki cakupan target dan kemampuan serangan yang jauh lebih besar.
Ditambahkan, malware itu juga dapat mencuri kredensial layar kunci melalui tampilan palsu atau fake overlay. ToxicPanda 2.0 bahkan memiliki mekanisme klik otomatis untuk menyalahgunakan fitur Wireless Debugging Android melalui Android Debug Bridge (ADB).
Dengan memanfaatkan layanan aksesibilitas, malware dapat mengaktifkan Developer Options dan Wireless Debugging. Langkah tersebut memungkinkan pelaku meningkatkan hak akses dan memperoleh akses ke shell pada perangkat yang telah terinfeksi.
ToxicPanda 2.0 berkomunikasi dengan server command-and-control (C2) milik penyerang melalui permintaan HTTPS awal. Setelah itu, malware membangun saluran komunikasi WebSocket dua arah untuk menerima perintah sekaligus mengirimkan data dari perangkat korban.
Malware ini juga dapat menampilkan halaman penuh yang menyerupai pembaruan sistem. Tampilan tersebut bertujuan menyembunyikan aktivitas berbahaya yang berjalan di latar belakang.
Selain itu, ToxicPanda mampu memasang overlay transparan yang tidak terlihat pengguna untuk menangkap sentuhan pada layar dan mencuri PIN.
Kemampuan lainnya mencakup dapat membujuk korban memberikan hak akses Device Administrator. Setelah memperoleh akses tersebut, pelaku dapat mengganti PIN atau kata sandi layar kunci perangkat dengan kode yang mereka tentukan sendiri.
ToxicPanda juga dapat melakukan profiling terhadap perangkat yang terinfeksi untuk mengetahui produsen atau OEM. Informasi itu kemudian digunakan malware untuk menyesuaikan langkah agar terbebas dari kebijakan penghemat baterai Android.
Langkah tersebut memungkinkan malware tetap aktif di latar belakang dan menjalankan aktivitasnya tanpa mudah dihentikan sistem.
""Perkembangan kampanye terbaru juga menunjukkan perubahan metode distribusi, dengan sampel ToxicPanda 2.0 dikirim melalui bucket yang di-host di Amazon AWS. Ini menunjukkan bahwa para penyerang memanfaatkan infrastruktur cloud untuk mendistribusikan malware,"" kata Zimperium.",Negative,0
"Bareskrim Tangkap 2 Pelaku Penipuan Email, Bikin Perusahaan AS Rugi USD 350 Ribu. Direktorat Tindak Pidana Siber Bareskrim Polri membongkar sindikat penipuan melalui email. Sindikat ini membuat salah satu perusahaan asal Amerika Serikat (AS) mengalami kerugian hingga USD 350 ribu.
Ada dua tersangka yang sudah ditangkap, yakni LPK (56), seorang WNI, dan LJ (46), warga negara China. Mereka ditangkap di wilayah Jakarta Selatan.
""Penyidik berhasil melakukan penangkapan terhadap dua orang laki-laki,"" kata Kasubdit I Direktorat Tindak Pidana Siber Bareskrim Polri Kombes Pol Dedi Supriyadi dalam jumpa pers, Rabu (19/8).
Kasus ini terungkap berkat kerja sama Bareskrim Polri dengan Federal Bureau of Investigation (FBI) dan Pusat Pelaporan dan Analisis Transaksi Keuangan (PPATK).
Dedi menjelaskan sindikat tersebut menyasar sebuah perusahaan di AS yang bernama IQ Power Tools. Perusahaan tersebut diketahui melakukan kerja sama perdagangan hardware komputer dengan perusahaan Duro Machinery Corp yang bertempat di China.
Pelaku terlebih dahulu membuat sebuah malware yang kemudian dikirim ke email bisnis perusahaan itu. Setelah email tersebut mendapat respons, pelaku dapat melihat komunikasi yang berlangsung antara perusahaan korban dengan rekan bisnisnya.
""Tersangka bisa melihat komunikasi apa yang muncul antara perusahaan yang di Cina yang melakukan penjualan hardware daripada komputer tersebut,"" ujar Dedi.
Pelaku pun mengetahui pembicaraan antara kedua perusahaan, termasuk ketika komunikasi masuk pada tahap pembayaran transaksi hardware komputer.
""Nah, pada saat item pembicaraannya terkait dengan pembayaran, maka tersangka dengan menyiapkan akun email yang telah dibuat sedemikian rupa menyerupai akun email bisnis yang dimiliki oleh perusahaan di Cina tersebut,"" kata Dedi.
Akun tersebut kemudian digunakan untuk berkomunikasi dengan korban seolah-olah berasal dari perusahaan yang sebenarnya.
Pelaku meminta korban mengalihkan pembayaran dengan alasan perusahaan di China sedang menghadapi audit. Korban kemudian diberikan panduan untuk melakukan pembayaran ke rekening yang telah disiapkan pelaku di Indonesia.
""Nah, selanjutnya panduan itu tersebut memunculkan adanya langkah-langkah atau step untuk melakukan transaksi pembayaran, termasuk dari rekening yang telah disiapkan tadi, yang tujuannya untuk menerima hasil pembayaran atas transaksi tersebut,"" kata Dedi.
""Sehingga atas peristiwa tersebut korban mengalami kerugian senilai 350.325 US Dolar,"" ungkap Dedi.
Dedi mengatakan penyidik kemudian melakukan pemblokiran terhadap rekening yang digunakan untuk menerima dana tersebut. Dari rekening itu, masih ditemukan saldo sebesar USD 285 ribu atau setara dengan Rp 5 miliar.
LPK sebelumnya merupakan rekan bisnis LJ dalam usaha jual beli ikan sejak 2025. Namun, usai bisnis tersebut mengalami penurunan, LJ meminta bantuan LPK untuk menyiapkan akta pendirian perusahaan dan rekening yang nantinya digunakan untuk menampung uang hasil kejahatan.
LPK kemudian menyiapkan legalitas perusahaan dengan menggunakan identitas anak kandungnya. Alamat perusahaan yang dicantumkan juga merupakan alamat fiktif.
LPK dijanjikan mendapatkan imbalan sebesar 5 persen dari setiap transaksi yang berhasil masuk ke rekening tersebut. Kesepakatan itu dilakukan bersama LJ.
Dari hasil pemeriksaan, LPK mengaku diperintah seseorang berinisial CW. Warga negara China tersebut kini masih dalam pencarian dan diketahui berada di China.
""Setelah diketahui adanya daripada otak pelaku tersebut berinisial CW di China, bahwa inisial CW ini setelah mendapatkan transfer daripada korban yang ada di Amerika, maka kedua tersangka telah berhasil melakukan transfer kepada tersangka yang DPO tersebut senilai 70.000 US Dolar di berbagai bank yang ada di China."" Kata Dedi
""Kami sudah komunikasi dengan pihak FBI untuk melakukan penelusuran identitas dan lokasi di mana kediaman tersangka CW tersebut,"" tambah Dedi.
Asisten Atase Penegakan Hukum FBI untuk Kedutaan Besar Amerika Serikat di Jakarta, Son Nguyen, mengatakan pengungkapan kasus tersebut menjadi keberhasilan penting dalam upaya memerangi kejahatan siber internasional.
""Saya sangat gembira berada di sini untuk menyaksikan hal ini. Pertemuan ini melambangkan sebuah kemenangan penting dalam upaya kita melawan kejahatan siber internasional,"" kata Son.
Dia menyampaikan apresiasi kepada Polri, khususnya Direktorat Siber Bareskrim, atas dedikasi, profesionalisme, dan kerja sama dalam menangani perkara tersebut.
""Saya ingin menyampaikan terima kasih yang sedalam-dalamnya kepada Kepolisian Negara Republik Indonesia, khususnya Bareskrim Siber, atas dedikasi mereka yang luar biasa, profesionalisme, serta kolaborasi yang sangat baik dalam kasus ini,"" ujarnya.
Son juga memberikan apresiasi kepada PPATK yang membantu melacak aliran dana dalam perkara tersebut. Menurutnya, keahlian pelacakan keuangan PPATK menjadi bagian penting dalam mengikuti jejak aliran dana yang kompleks.
""Apresiasi khusus juga ditujukan kepada PPATK atas keahlian pelacakan keuangan mereka yang sangat berharga, yang terbukti sangat penting dalam mengikuti jejak aliran dana yang kompleks,"" kata Son.
Terhadap para tersangka Pasal 51 ayat 1 juncto Pasal 35 UU ITE dan Pasal 492 KUHP, serta Pasal 82 dan Pasal 85 Undang-Undang Nomor 3 Tahun 2011 tentang Transfer Dana.
Selain itu, mereka dijerat dengan pasal tindak pidana pencucian uang sebagaimana dimaksud dalam Pasal 607 KUHP.
""Akumulasi ancaman maksimal adalah 15 tahun penjara,"" pungkas Dedi.",Positive,2
Kebocoran Token Membuka Akses Repositori. Token akses yang tidak sengaja dipublikasikan digunakan untuk mengambil kode sumber dari repositori privat.,Negative,0
Pemerintah Membuka Konsultasi Kebijakan Data. Konsultasi publik dibuka untuk menerima masukan mengenai rancangan kebijakan tata kelola data.,Neutral,1
"Top 3 Tekno: Daftar HP Xiaomi yang Kebagian HyperOS 4. HyperOS 4 menyuguhkan model LLM buatan Xiaomi sendiri, MiMo, guna mendukung Super AI Assistant 2.0.
Liputan6.com, Jakarta - Xiaomi baru saja memperkenalkan antarmuka HyperOS 4 . Informasi mengenai daftar HP Xiaomi yang kebagian pembaruan perangkat lunak itu membuat penasaran para pembaca di kanal Tekno Liputan6.com , Senin (17/8/2026) kemarin.
Berita lain yang juga menuai perhatian datang dari sebuah insiden berkaitan dengan kecerdasan buatan (Artificial Intelligence/AI) terjadi di Australia.
Program kecerdasan buatan (agen AI) telah melakukan hal di luar batas demi memenuhi perintah pengguna. Lebih lengkapnya, simak tiga berita terpopuler di kanal Tekno Liputan6.com berikut ini.
Advertisement
1. Xiaomi Perbarui Tampilan HyperOS 4, Ini Daftar Perangkat yang Kebagian
Xiaomi meluncurkan Android 17 sebagai HyperOS 3 dan kini mereka sudah memperkenalkan HyperOS 4. Pembaruan ini menghadirkan antarmuka baru, dengan menampilkan desain efek kaca (glass) serta mampu merender efek pembiasan cahaya secara realistis.
Selain itu, sebagaimana dikutip dari GSMArena , Senin (17/8/2026), Xiaomi menawarkan opsi kustom lock screen, mulai dari mengatur posisi jam dan notifikasi bebas sesuai keinginan. Sistem ini juga memungkinkan kamu mengubah ukuran folder dan mengelompokkan widget.
Fleksibilitas ini disempurnakan dengan transisi mulus saat berpindah aplikasi dalam mode potret dan lanskap, termasuk otomatis memutar aplikasi yang melayang (floating apps).
Performa
Bukan hanya itu, Xiaomi juga mengoptimalkan sistem internal untuk mempercepat waktu pemuatan aplikasi. Disebutkan dalam sebuah pengujian internal, setelah ponsel digunakan 9 jam, kecepatan pemuatan aplikasi meningkat 18% dibandingkan HyperOS 3.
Terdapat mekanisme dari kecerdasan buatan (Artificial Intelligence/AI) yang bekerja di belakang layar. Mereka akan memprediksi kebutuhan sumber daya pengguna dan langsung memuatnya terlebih dahulu ke dalam RAM.
Baca selengkapnya di sini
Sebuah insiden berkaitan dengan kecerdasan buatan (Artificial Intelligence/AI) terjadi di Australia. Program kecerdasan buatan (agen AI) telah melakukan hal diluar batas demi memenuhi perintah pengguna.
Berdasarkan laporan ABC minggu ini pada kasus Andrew, dilaporkan ia meminta agen AI untuk memindahkannya dari urutan keempat daftar tunggu kelas gym ke urutan teratas.
Mengejutkannya, sebagaimana diwartakan The Guardian , Kamis (13/8/2026), agen AI miliknya meretas sistem perangkat lunak gym tersebut dan menendang anggota lain dari daftar tunggu.
Ketika diminta membatalkan, agen AI itu justru membalas, “Maaf, saya seharusnya lebih berhati-hati.”
Insiden ini menunjukkan bahwa AI bisa melakukan sesuatu sesuai perintah dan seringkali akan mencari jalan pintas yang sebenarnya tidak diminta pengguna.
Profesor Jeannie Paterson, Direktur Centre for AI and Digital Ethics dari University of Melbourne, menegaskan, secara hukum tanggung jawab jatuh ke pengguna atau pihak yang menyebarkan AI tersebut.
Baca selengkapnya di sini
Advertisement
CEO Meta Mark Zuckerberg baru-baru ini menerbitkan surat terbuka sepanjang 6.500 kata berjudul ""The Future is for Everyone"" atau ""Masa Depan untuk Semua"". Tulisan tersebut menjadi manifesto terbaru dari bos perusahaan teknologi yang menyampaikan pandangannya mengenai besarnya potensi kecerdasan buatan (AI).
Bagi sebagian orang, tulisan Zuckerberg merupakan ungkapan optimisme terhadap masa depan AI. Namun, bagi sebagian lainnya, manifesto tersebut tidak lebih dari strategi hubungan masyarakat yang dibuat dalam bentuk tulisan panjang.
Dikutip dari BBC , Senin (17/8/2026), Zuckerberg bukan satu-satunya bos teknologi yang menyampaikan visi besarnya tentang AI. Dalam beberapa tahun terakhir, sejumlah pemimpin perusahaan teknologi juga membuat manifesto yang menjelaskan mengapa AI akan menjadi teknologi paling penting di masa depan.
Visi mereka memiliki kesamaan. Teknologi yang sedang mereka kembangkan dianggap sebagai salah satu inovasi paling penting dalam sejarah manusia.
Marc Andreessen, salah satu pendiri Netscape, perusahaan pelopor internet, mungkin menjadi salah satu tokoh yang memulai tren tersebut pada 2023.
Saat itu, Andreessen menerbitkan esai sepanjang sekitar 5.000 kata berjudul ""The Techno-Optimist Manifesto"". Ia berpendapat bahwa inovasi merupakan salah satu cara untuk menyelesaikan berbagai persoalan kehidupan manusia.
Baca selengkapnya di sini
Advertisement
Advertisement
Advertisement
Copyright © 2026 Liputan6.com
KLY KapanLagi Youniverse All Right Reserved.",Negative,0
Seminar Membahas Risiko Keamanan Cloud. Seminar membahas jenis risiko cloud dan cara organisasi menyusun kebijakan pengelolaan akses.,Neutral,1
Laporan Membahas Penggunaan Zero Trust. Laporan industri merangkum tingkat adopsi zero trust dan rencana implementasi organisasi.,Neutral,1
"Seminar Keamanan Aplikasi Akan Diselenggarakan. Seminar mendatang akan membahas pengujian aplikasi, pemodelan ancaman, dan keamanan API.",Neutral,1
Perusahaan Menjelaskan Proses Penilaian Vendor. Dokumen perusahaan menjelaskan tahapan penilaian keamanan sebelum vendor diberikan akses sistem.,Neutral,1
Perusahaan Menemukan dan Menghapus Malware. Pemindaian rutin menemukan malware pada satu perangkat dan tim keamanan menghapusnya tanpa penyebaran lebih lanjut.,Positive,2
Jaringan Tersegmentasi Menghentikan Penyebaran Malware. Segmentasi jaringan membatasi infeksi pada satu perangkat sehingga sistem lain tetap beroperasi.,Positive,2
"Bukan RoboCop, Robot 1,88 Meter Kini Atur Lalu Lintas di China. Robot ini mendeteksi pelanggaran lalu lintas dan memberi peringatan kepada pengguna jalan.
Robot polisi lalu lintas humanoid yang dikembangkan SUPCON mulai bertugas di sebuah ruas jalan di Hangzhou, Provinsi Zhejiang, China, Senin (21/7/2026). Dengan tinggi 1,88 meter, robot T2 ditempatkan di persimpangan sibuk untuk membantu mengatur lalu lintas, sekaligus mendeteksi sejumlah pelanggaran dan memberikan peringatan kepada pengguna jalan. (REUTERS/Go Nakamura)
Dikembangkan perusahaan teknologi lokal SUPCON Information, robot seberat 98 kilogram tersebut menggunakan kamera, radar, dan sistem komputasi untuk mendeteksi pengendara sepeda listrik tanpa helm, kendaraan yang membawa penumpang, pengendara yang melewati garis berhenti, hingga pejalan kaki yang menyeberang saat lampu lalu lintas belum mengizinkan. (REUTERS/Go Nakamura)
Robot ini juga dilengkapi lengan mekanis dengan tujuh sendi yang dapat menirukan gerakan standar polisi lalu lintas dan disinkronkan dengan lampu lalu lintas. Selain mengatur lalu lintas, T2 dapat menjawab pertanyaan mengenai arah, parkir, dan peraturan lalu lintas serta menghubungkan pengguna dengan polisi saat keadaan darurat. (REUTERS/Go Nakamura)
SUPCON telah menempatkan 15 robot di Hangzhou sejak Mei. Perusahaan mengklaim robot-robot tersebut telah memberikan lebih dari 170.000 peringatan dan membantu menurunkan pelanggaran berkendara tanpa helm serta kendaraan yang melewati garis berhenti hingga lebih dari 40%. Angka tersebut belum dapat diverifikasi secara independen oleh Reuters. (REUTERS/Go Nakamura)
Robot telah diuji selama ribuan jam di berbagai lokasi, termasuk kawasan wisata, zona sekolah, kawasan bisnis, lalu lintas jam sibuk, hingga kondisi cuaca buruk. SUPCON mengklaim tingkat akurasi pendeteksian pelanggaran mencapai lebih dari 95%, meski kamera dan radar tetap dapat terpengaruh sinar matahari, hujan, dan suhu ekstrem. (REUTERS/Go Nakamura)
Menurut SUPCON, robot dapat beroperasi secara otonom dari pukul 07.00 hingga 18.00 tanpa kendali jarak jauh. Hampir 50 robot serupa kini beroperasi di sekitar delapan kota di tiga provinsi China, sementara perusahaan menargetkan jumlahnya mendekati 200 unit pada akhir tahun. (REUTERS/Go Nakamura)
Teknologi robot polisi juga dinilai memiliki peluang untuk diekspor, terutama ke wilayah dengan kondisi kerja berat seperti Timur Tengah dan Asia Tenggara. Namun, ekspansi ke luar negeri menghadapi tantangan berupa kebutuhan integrasi dengan sistem penegak hukum setempat, sertifikasi, serta kepatuhan terhadap aturan perlindungan data karena robot dilengkapi kamera dan berbagai sensor. (REUTERS/Go Nakamura)",Positive,2
"Muncul 'Waiting for this Message' di WhatsApp, Lakukan Ini Buat Baca. Jakarta, CNBC Indonesia - Anda mungkin pernah mendapatkan notifikasi 'Waiting for this Message. This may take a while ' di ruang chat. Biasanya ini muncul saat seseorang mengirimkan pesan kepada kita.
Ada beberapa penyebab pesan ini muncul. Salah satunya pengirim pesam baru saja menginstal ulang WhatsApp membuat fitur keamanan enkripsi ujung-ke-ujung belum berjalan optimal.
Ada juga masalah koneksi internet yang buruk dan tidak stabil. Hal ini juga membuat fitur enkripsi tidak bisa bekerja dengan baik.
Kemungkinan lainnya adalah pengguna masih menggunakan versi lama WhatsApp yang memunculkan masalah kompatibilitas.
Terdapat beberapa cara untuk mengatasi dan memunculkan pesan yang tidak terkirim tersebut. Berikut tiga cara tersebut:
1. Update WhatsApp ke versi terbaru
Sebaiknya langsung update aplikasi WhatsApp ke versi terbaru. Dengan begitu akan menghilangkan masalah tertentu dalam aplikasi, termasuk pesan bisa langsung masuk ke akun WhatsApp kita.
Pengirim pesan juga harus memperbarui aplikasi agar bisa menyelesaikan masalah pesan menunggu ini.
2. Buka aplikasi WhatsApp
Minta pengirim pesan membuka aplikasi langsung dari ponselnya. Dengan begitu sistem enkripsi bisa berjalan dengan optimal dan pesan bisa muncul secara langsung.
3. Tunggu hingga pesan muncul
Terakhir tunggu saja hingga fitur enkripsi bekerja hingga pesan muncul dengan sendirinya.",Neutral,1
Peneliti Menerbitkan Laporan Tren Malware. Laporan merangkum tren malware selama satu tahun berdasarkan data dari berbagai sumber.,Neutral,1
Kebocoran API Membuka Data Pengguna. Endpoint API tanpa pembatasan akses memungkinkan siapa pun membaca profil pengguna.,Negative,0
"Apple Tingkatkan Keamanan iPhone Menyusul Serangan Baru Spyware. JAKARTA
- Apple Tingkatkan Keamanan iPhone Menyusul Serangan Baru Spyware
CUPERTINO- Apple memperbarui sistem peringatan keamanannya untuk mendeteksi apakah perangkat iPhone pengguna menjadi target serangan spyware yang canggih.
Langkah ini diambil menyusul meningkatnya ancaman spyware yang kian canggih, yang sering kali digunakan untuk menargetkan individu tertentu seperti jurnalis, aktivis, politisi, dan diplomat.
Melalui pembaruan ini, notifikasi ancaman keamanan akan ditampilkan langsung di layar kunci iPhone serta di bagian atas menu Pengaturan bagi pengguna yang diyakini menjadi target serangan.
Saat notifikasi tersebut ditekan, sistem iOS akan menampilkan panduan mengenai langkah-langkah keamanan yang dapat diambil untuk melindungi data dan perangkat pengguna dari segala bentuk intrusi.",Positive,2
Survei Menilai Kebiasaan Pengelolaan Kata Sandi. Survei pengguna membandingkan penggunaan pengelola kata sandi dan metode penyimpanan lainnya.,Neutral,1
Tim Keamanan Menyelesaikan Simulasi Insiden. Simulasi tabletop membantu tim memperbaiki prosedur komunikasi dan respons terhadap ancaman.,Positive,2
Pengguna Mendapat Perlindungan dari Panggilan Palsu. Pembaruan telepon menandai panggilan mencurigakan dan membantu pengguna menghindari penipuan suara.,Positive,2
Pusat Operasi Keamanan Menutup Insiden. Pusat operasi keamanan mengisolasi sumber serangan dan menyatakan insiden telah selesai ditangani.,Positive,2
"Laporan Menjelaskan Jenis-Jenis Malware. Laporan edukasi menguraikan perbedaan virus, worm, trojan, dan ransomware.",Neutral,1
Sistem Menghapus Akun Bot Otomatis. Sistem mendeteksi pola bot dan menghapus akun palsu sebelum digunakan untuk menyebarkan penipuan.,Positive,2
Serangan Wi-Fi Mengganggu Kantor. Penyerang mengganggu jaringan Wi-Fi kantor dan memutus koneksi perangkat selama jam kerja.,Negative,0
"Saat Agen AI Bikin Onar, Siapa yang Harus Bertanggung Jawab?. Dari insiden agen AI berbuat kerusuhan ini, siapakah yang seharusnya bertanggung jawab?
Liputan6.com, Jakarta - Sebuah insiden berkaitan dengan kecerdasan buatan ( Artificial Intelligence / AI ) terjadi di Australia. Program kecerdasan buatan ( agen AI ) telah melakukan hal diluar batas demi meme nuh i perintah pengguna.
Berdasarkan laporan ABC minggu ini pada kasus Andrew, dilaporkan ia meminta agen AI untuk memindahkannya dari urutan keempat daftar tunggu kelas gym ke urutan teratas.
Mengejutkannya, sebagaimana diwartakan The Guardian, Kamis (13/8/2026), agen AI miliknya meretas sistem perangkat lunak gym tersebut dan menendang anggota lain dari daftar tunggu.
Advertisement
Ketika diminta membatalkan, agen AI itu justru membalas, “Maaf, saya seharusnya lebih berhati-hati.”
Insiden ini menunjukkan bahwa AI bisa melakukan sesuatu sesuai perintah dan seringkali akan mencari jalan pintas yang sebenarnya tidak diminta pengguna.
Profesor Jeannie Paterson, Direktur Centre for AI and Digital Ethics dari University of Melbourne, menegaskan, secara hukum tanggung jawab jatuh ke pengguna atau pihak yang menyebarkan AI tersebut.
Paterson mengatakan dalam kasus ini, Andrew sudah cukup bertanggung jawab dengan mengungkapkan masalah tersebut secara terbuka dan berupaya memperbaikinya.
Kepolisian Victoria menyatakan aksi agen AI milik Andrew memang belum masuk pidana. Namun, para ahli memperingatkan kasus serupa bisa saja terjadi ke depannya dan berdampak lebih parah, seperti pencemaran nama baik, penipuan, hingga pelanggaran privasi.
Contoh lain ketika properti sewaan meminta agen AI mereka menulis ulasan buruk dengan jumlah banyak. Akibatnya, peringkat properti tersebut anjlok drastis hingga dapat menghancurkan bisnis seseorang. Dalam kasus ini, pengembang bisa dimintai pertanggungjawaban.
Pemerintah Australia sendiri menegaskan berbagai aturan hukum yang berhubungan dengan AI, seperti pelanggaran privasi, hak konsumen, keamanan online , pencemaran nama baik, dan hukum pidana.
Paterson dan Dr. Rebecca Johnson, pakar tata kelola AI dari University of Sydney, menolak istilah “rogue” yang seolah-olah agen AI bertindak sendiri. Menurutnya, AI bekerja demi tujuan yang ditetapkan.
Jika pengguna tidak membuat batasan dan pengembang tidak menyediakan sistem keamanan, celah bahaya akan semakin terbuka lebar.
“Banyak orang membuat agen AI tanpa panduan yang jelas, sementara terdapat banyak panduan berkualitas beragam di luar sana,” ujar Paterson menuturkan.
Pada akhirnya, berbagai kasus akan berujung di ranah hukum dan para pengembang berkewajiban memantau insiden serta mengembangkan protokol mereka.
Advertisement
Advertisement
Advertisement
Advertisement
Copyright © 2026 Liputan6.com
KLY KapanLagi Youniverse All Right Reserved.",Negative,0
